epoch,PCC,PCC_RMSE,RMSE,loss,mse,val_PCC,val_PCC_RMSE,val_RMSE,val_loss,val_mse
153,0.9850384593009949,0.11452317237854004,0.346937894821167,0.3743875026702881,0.20925968885421753,0.7016203999519348,0.5201098918914795,1.039210557937622,1.0664197206497192,1.8906654119491577
154,0.9859875440597534,0.1109495535492897,0.337096631526947,0.3635682761669159,0.19840633869171143,0.7071467041969299,0.5204054117202759,1.052016258239746,1.0794020891189575,1.9104293584823608
155,0.9851579070091248,0.11601860821247101,0.35208743810653687,0.3793315887451172,0.21200785040855408,0.6947110891342163,0.5447014570236206,1.1017341613769531,1.131568193435669,2.0338971614837646
156,0.9859311580657959,0.10629628598690033,0.32151204347610474,0.34936898946762085,0.18052071332931519,0.7060174345970154,0.5152149796485901,1.0328264236450195,1.0592899322509766,1.8078608512878418
157,0.9860889315605164,0.1143667995929718,0.3487674295902252,0.37553152441978455,0.20943434536457062,0.7079033851623535,0.5197823643684387,1.0531601905822754,1.0814422369003296,1.9307761192321777
158,0.98574298620224,0.11359338462352753,0.3454316258430481,0.373454213142395,0.20657609403133392,0.7014702558517456,0.525982677936554,1.0585477352142334,1.0884476900100708,1.9638168811798096
159,0.9856520295143127,0.10998861491680145,0.33319905400276184,0.36249321699142456,0.1931586116552353,0.7022498250007629,0.521041214466095,1.040889024734497,1.0682862997055054,1.8348197937011719
160,0.9851869344711304,0.11769162863492966,0.35767850279808044,0.3858528137207031,0.22120283544063568,0.7001705765724182,0.543363094329834,1.1155518293380737,1.1483681201934814,2.1790366172790527
161,0.9864121079444885,0.11376039683818817,0.347503662109375,0.37828728556632996,0.20864813029766083,0.7027418613433838,0.5216048955917358,1.0463732481002808,1.0752038955688477,1.855431318283081
162,0.9866858720779419,0.11107757687568665,0.33915936946868896,0.3677375912666321,0.19772785902023315,0.7056541442871094,0.520183265209198,1.044711709022522,1.0719155073165894,1.888287901878357
163,0.9864006042480469,0.10509806126356125,0.31861475110054016,0.34840071201324463,0.1784345954656601,0.7000488042831421,0.5330858826637268,1.0777056217193604,1.1079602241516113,1.9868717193603516
164,0.9860420823097229,0.10875915735960007,0.32992658019065857,0.36091911792755127,0.1881442666053772,0.711706280708313,0.513317346572876,1.0366989374160767,1.0679583549499512,1.8514766693115234
165,0.9857826232910156,0.11401838064193726,0.34687870740890503,0.37666019797325134,0.20722833275794983,0.7050065398216248,0.5194889903068542,1.0452449321746826,1.0746650695800781,1.8755656480789185
